id,bbox,end_date,format,geometry,height,internal_time,ip,layers,mean_gsd,render_time,request,start_date,styles,total_time,url,user_name,width
21,"-105.35728279642,26.227084886587,-60.953859171361,47.716339338263",2014-03-30 19:08:04.116-04,image/jpeg,010300000001000000050000000783A9B8DD565AC09A4E313C223A3A400783A9B8DD565AC0C456E701B1DB47401AFEAC0E187A4EC0C456E701B1DB47401AFEAC0E187A4EC09A4E313C223A3A400783A9B8DD565AC09A4E313C223A3A40,558,0.198,68.100.34.82,60d6591d5612498ad3f71f3d01967bad10a0455f87c7fc452d95678c5f635ded,4287.0481417342,0.011,GetMap,2014-03-30 19:08:03.907-04,,0.209,http://omar.ossim.org/omar/ogc/wms?BBOX=-105.35728279642%2C26.227084886587%2C-60.953859171361%2C47.716339338263&STRETCH_MODE_REGION=viewport&CONTRAST=1&STRETCH_MODE=none&SERVICE=WMS&HEIGHT=558&BRIGHTNESS=0&REQUEST=GetMap&STYLES=&WIDTH=1153&BANDS=default&TRANSPARENT=FALSE&QUICKLOOK=false&VERSION=1.1.1&INTERPOLATION=bilinear&FORMAT=image%2Fjpeg&SHARPEN_MODE=none&LAYERS=60d6591d5612498ad3f71f3d01967bad10a0455f87c7fc452d95678c5f635ded&SRS=EPSG%3A4326,anonymousUser,1153
22,"-105.35728279642,26.227084886587,-60.953859171361,47.716339338263",2014-03-30 19:08:04.589-04,image/jpeg,010300000001000000050000000783A9B8DD565AC09A4E313C223A3A400783A9B8DD565AC0C456E701B1DB47401AFEAC0E187A4EC0C456E701B1DB47401AFEAC0E187A4EC09A4E313C223A3A400783A9B8DD565AC09A4E313C223A3A40,558,0.202,68.100.34.82,60d6591d5612498ad3f71f3d01967bad10a0455f87c7fc452d95678c5f635ded,4287.0481417342,0.011,GetMap,2014-03-30 19:08:04.376-04,,0.213,http://omar.ossim.org/omar/ogc/wms?BBOX=-105.35728279642%2C26.227084886587%2C-60.953859171361%2C47.716339338263&STRETCH_MODE_REGION=viewport&CONTRAST=1&STRETCH_MODE=none&SERVICE=WMS&HEIGHT=558&BRIGHTNESS=0&REQUEST=GetMap&STYLES=&WIDTH=1153&BANDS=default&TRANSPARENT=FALSE&QUICKLOOK=false&VERSION=1.1.1&INTERPOLATION=bilinear&FORMAT=image%2Fjpeg&SHARPEN_MODE=none&LAYERS=60d6591d5612498ad3f71f3d01967bad10a0455f87c7fc452d95678c5f635ded&SRS=EPSG%3A4326,anonymousUser,1153
23,"-105.35728279642,26.227084886587,-60.953859171361,47.716339338263",2014-03-30 19:08:07.976-04,image/jpeg,010300000001000000050000000783A9B8DD565AC09A4E313C223A3A400783A9B8DD565AC0C456E701B1DB47401AFEAC0E187A4EC0C456E701B1DB47401AFEAC0E187A4EC09A4E313C223A3A400783A9B8DD565AC09A4E313C223A3A40,558,0.199,68.100.34.82,60d6591d5612498ad3f71f3d01967bad10a0455f87c7fc452d95678c5f635ded,4287.0481417342,0.011,GetMap,2014-03-30 19:08:07.765-04,,0.21,http://omar.ossim.org/omar/ogc/wms?BBOX=-105.35728279642%2C26.227084886587%2C-60.953859171361%2C47.716339338263&STRETCH_MODE_REGION=global&CONTRAST=1&STRETCH_MODE=none&SERVICE=WMS&HEIGHT=558&BRIGHTNESS=0&REQUEST=GetMap&STYLES=&WIDTH=1153&BANDS=default&TRANSPARENT=FALSE&QUICKLOOK=false&VERSION=1.1.1&INTERPOLATION=bilinear&FORMAT=image%2Fjpeg&SHARPEN_MODE=none&LAYERS=60d6591d5612498ad3f71f3d01967bad10a0455f87c7fc452d95678c5f635ded&SRS=EPSG%3A4326,anonymousUser,1153
24,"-105.35728279642,26.227084886587,-60.953859171361,47.716339338263",2014-03-30 19:08:08.576-04,image/jpeg,010300000001000000050000000783A9B8DD565AC09A4E313C223A3A400783A9B8DD565AC0C456E701B1DB47401AFEAC0E187A4EC0C456E701B1DB47401AFEAC0E187A4EC09A4E313C223A3A400783A9B8DD565AC09A4E313C223A3A40,558,0.199,68.100.34.82,60d6591d5612498ad3f71f3d01967bad10a0455f87c7fc452d95678c5f635ded,4287.0481417342,0.011,GetMap,2014-03-30 19:08:08.366-04,,0.21,http://omar.ossim.org/omar/ogc/wms?BBOX=-105.35728279642%2C26.227084886587%2C-60.953859171361%2C47.716339338263&STRETCH_MODE_REGION=global&CONTRAST=1&STRETCH_MODE=none&SERVICE=WMS&HEIGHT=558&BRIGHTNESS=0&REQUEST=GetMap&STYLES=&WIDTH=1153&BANDS=default&TRANSPARENT=FALSE&QUICKLOOK=false&VERSION=1.1.1&INTERPOLATION=bilinear&FORMAT=image%2Fjpeg&SHARPEN_MODE=none&LAYERS=60d6591d5612498ad3f71f3d01967bad10a0455f87c7fc452d95678c5f635ded&SRS=EPSG%3A4326,anonymousUser,1153
25,"-127.95916929564,13.532375858963,-34.952280104362,58.543515641037",2014-03-30 19:08:11.15-04,image/jpeg,0103000000010000000500000079069D0763FD5FC01CDA8E9193102B4079069D0763FD5FC0278FA7EB91454D40E26E8050E47941C0278FA7EB91454D40E26E8050E47941C01CDA8E9193102B4079069D0763FD5FC01CDA8E9193102B40,558,1.046,68.100.34.82,60d6591d5612498ad3f71f3d01967bad10a0455f87c7fc452d95678c5f635ded,8979.60064617459,0.011,GetMap,2014-03-30 19:08:10.092-04,,1.057,http://omar.ossim.org/omar/ogc/wms?BBOX=-127.95916929564%2C13.532375858963%2C-34.952280104362%2C58.543515641037&STRETCH_MODE_REGION=global&CONTRAST=1&STRETCH_MODE=none&SERVICE=WMS&HEIGHT=558&BRIGHTNESS=0&REQUEST=GetMap&STYLES=&WIDTH=1153&BANDS=default&TRANSPARENT=FALSE&QUICKLOOK=false&VERSION=1.1.1&INTERPOLATION=bilinear&FORMAT=image%2Fjpeg&SHARPEN_MODE=none&LAYERS=60d6591d5612498ad3f71f3d01967bad10a0455f87c7fc452d95678c5f635ded&SRS=EPSG%3A4326,anonymousUser,1153
26,"-127.95916929564,13.532375858963,-34.952280104362,58.543515641037",2014-03-30 19:08:11.577-04,image/jpeg,0103000000010000000500000079069D0763FD5FC01CDA8E9193102B4079069D0763FD5FC0278FA7EB91454D40E26E8050E47941C0278FA7EB91454D40E26E8050E47941C01CDA8E9193102B4079069D0763FD5FC01CDA8E9193102B40,558,0.107,68.100.34.82,60d6591d5612498ad3f71f3d01967bad10a0455f87c7fc452d95678c5f635ded,8979.60064617459,0.026,GetMap,2014-03-30 19:08:11.444-04,,0.133,http://omar.ossim.org/omar/ogc/wms?BBOX=-127.95916929564%2C13.532375858963%2C-34.952280104362%2C58.543515641037&STRETCH_MODE_REGION=global&CONTRAST=1&STRETCH_MODE=none&SERVICE=WMS&HEIGHT=558&BRIGHTNESS=0&REQUEST=GetMap&STYLES=&WIDTH=1153&BANDS=default&TRANSPARENT=FALSE&QUICKLOOK=false&VERSION=1.1.1&INTERPOLATION=bilinear&FORMAT=image%2Fjpeg&SHARPEN_MODE=none&LAYERS=60d6591d5612498ad3f71f3d01967bad10a0455f87c7fc452d95678c5f635ded&SRS=EPSG%3A4326,anonymousUser,1153
27,"-127.95916929564,13.532375858963,-34.952280104362,58.543515641037",2014-03-30 19:08:17.651-04,image/jpeg,0103000000010000000500000079069D0763FD5FC01CDA8E9193102B4079069D0763FD5FC0278FA7EB91454D40E26E8050E47941C0278FA7EB91454D40E26E8050E47941C01CDA8E9193102B4079069D0763FD5FC01CDA8E9193102B40,558,0.129,68.100.34.82,60d6591d5612498ad3f71f3d01967bad10a0455f87c7fc452d95678c5f635ded,8979.60064617459,0.012,GetMap,2014-03-30 19:08:17.509-04,,0.141,http://omar.ossim.org/omar/ogc/wms?BBOX=-127.95916929564%2C13.532375858963%2C-34.952280104362%2C58.543515641037&STRETCH_MODE_REGION=global&CONTRAST=1&STRETCH_MODE=linear_auto_min_max&SERVICE=WMS&HEIGHT=558&BRIGHTNESS=0&REQUEST=GetMap&STYLES=&WIDTH=1153&BANDS=default&TRANSPARENT=FALSE&QUICKLOOK=false&VERSION=1.1.1&INTERPOLATION=bilinear&FORMAT=image%2Fjpeg&SHARPEN_MODE=none&LAYERS=60d6591d5612498ad3f71f3d01967bad10a0455f87c7fc452d95678c5f635ded&SRS=EPSG%3A4326,anonymousUser,1153
28,"-127.95916929564,13.532375858963,-34.952280104362,58.543515641037",2014-03-30 19:08:18.074-04,image/jpeg,0103000000010000000500000079069D0763FD5FC01CDA8E9193102B4079069D0763FD5FC0278FA7EB91454D40E26E8050E47941C0278FA7EB91454D40E26E8050E47941C01CDA8E9193102B4079069D0763FD5FC01CDA8E9193102B40,558,0.128,68.100.34.82,60d6591d5612498ad3f71f3d01967bad10a0455f87c7fc452d95678c5f635ded,8979.60064617459,0.011,GetMap,2014-03-30 19:08:17.934-04,,0.139,http://omar.ossim.org/omar/ogc/wms?BBOX=-127.95916929564%2C13.532375858963%2C-34.952280104362%2C58.543515641037&STRETCH_MODE_REGION=global&CONTRAST=1&STRETCH_MODE=linear_auto_min_max&SERVICE=WMS&HEIGHT=558&BRIGHTNESS=0&REQUEST=GetMap&STYLES=&WIDTH=1153&BANDS=default&TRANSPARENT=FALSE&QUICKLOOK=false&VERSION=1.1.1&INTERPOLATION=bilinear&FORMAT=image%2Fjpeg&SHARPEN_MODE=none&LAYERS=60d6591d5612498ad3f71f3d01967bad10a0455f87c7fc452d95678c5f635ded&SRS=EPSG%3A4326,anonymousUser,1153
29,"-127.95916929564,13.532375858963,-34.952280104362,58.543515641037",2014-03-30 19:08:21.764-04,image/jpeg,0103000000010000000500000079069D0763FD5FC01CDA8E9193102B4079069D0763FD5FC0278FA7EB91454D40E26E8050E47941C0278FA7EB91454D40E26E8050E47941C01CDA8E9193102B4079069D0763FD5FC01CDA8E9193102B40,558,0.115,68.100.34.82,60d6591d5612498ad3f71f3d01967bad10a0455f87c7fc452d95678c5f635ded,8979.60064617459,0.011,GetMap,2014-03-30 19:08:21.637-04,,0.126,http://omar.ossim.org/omar/ogc/wms?BBOX=-127.95916929564%2C13.532375858963%2C-34.952280104362%2C58.543515641037&STRETCH_MODE_REGION=viewport&CONTRAST=1&STRETCH_MODE=linear_auto_min_max&SERVICE=WMS&HEIGHT=558&BRIGHTNESS=0&REQUEST=GetMap&STYLES=&WIDTH=1153&BANDS=default&TRANSPARENT=FALSE&QUICKLOOK=false&VERSION=1.1.1&INTERPOLATION=bilinear&FORMAT=image%2Fjpeg&SHARPEN_MODE=none&LAYERS=60d6591d5612498ad3f71f3d01967bad10a0455f87c7fc452d95678c5f635ded&SRS=EPSG%3A4326,anonymousUser,1153
30,"-127.95916929564,13.532375858963,-34.952280104362,58.543515641037",2014-03-30 19:08:22.071-04,image/jpeg,0103000000010000000500000079069D0763FD5FC01CDA8E9193102B4079069D0763FD5FC0278FA7EB91454D40E26E8050E47941C0278FA7EB91454D40E26E8050E47941C01CDA8E9193102B4079069D0763FD5FC01CDA8E9193102B40,558,0.116,68.100.34.82,60d6591d5612498ad3f71f3d01967bad10a0455f87c7fc452d95678c5f635ded,8979.60064617459,0.009,GetMap,2014-03-30 19:08:21.946-04,,0.125,http://omar.ossim.org/omar/ogc/wms?BBOX=-127.95916929564%2C13.532375858963%2C-34.952280104362%2C58.543515641037&STRETCH_MODE_REGION=viewport&CONTRAST=1&STRETCH_MODE=linear_auto_min_max&SERVICE=WMS&HEIGHT=558&BRIGHTNESS=0&REQUEST=GetMap&STYLES=&WIDTH=1153&BANDS=default&TRANSPARENT=FALSE&QUICKLOOK=false&VERSION=1.1.1&INTERPOLATION=bilinear&FORMAT=image%2Fjpeg&SHARPEN_MODE=none&LAYERS=60d6591d5612498ad3f71f3d01967bad10a0455f87c7fc452d95678c5f635ded&SRS=EPSG%3A4326,anonymousUser,1153
31,"-127.95916929564,13.532375858963,-34.952280104362,58.543515641037",2014-03-30 19:08:25.317-04,image/jpeg,0103000000010000000500000079069D0763FD5FC01CDA8E9193102B4079069D0763FD5FC0278FA7EB91454D40E26E8050E47941C0278FA7EB91454D40E26E8050E47941C01CDA8E9193102B4079069D0763FD5FC01CDA8E9193102B40,558,0.129,68.100.34.82,60d6591d5612498ad3f71f3d01967bad10a0455f87c7fc452d95678c5f635ded,8979.60064617459,0.01,GetMap,2014-03-30 19:08:25.178-04,,0.139,http://omar.ossim.org/omar/ogc/wms?BBOX=-127.95916929564%2C13.532375858963%2C-34.952280104362%2C58.543515641037&STRETCH_MODE_REGION=global&CONTRAST=1&STRETCH_MODE=linear_auto_min_max&SERVICE=WMS&HEIGHT=558&BRIGHTNESS=0&REQUEST=GetMap&STYLES=&WIDTH=1153&BANDS=default&TRANSPARENT=FALSE&QUICKLOOK=false&VERSION=1.1.1&INTERPOLATION=bilinear&FORMAT=image%2Fjpeg&SHARPEN_MODE=none&LAYERS=60d6591d5612498ad3f71f3d01967bad10a0455f87c7fc452d95678c5f635ded&SRS=EPSG%3A4326,anonymousUser,1153
32,"-127.95916929564,13.532375858963,-34.952280104362,58.543515641037",2014-03-30 19:08:25.733-04,image/jpeg,0103000000010000000500000079069D0763FD5FC01CDA8E9193102B4079069D0763FD5FC0278FA7EB91454D40E26E8050E47941C0278FA7EB91454D40E26E8050E47941C01CDA8E9193102B4079069D0763FD5FC01CDA8E9193102B40,558,0.128,68.100.34.82,60d6591d5612498ad3f71f3d01967bad10a0455f87c7fc452d95678c5f635ded,8979.60064617459,0.011,GetMap,2014-03-30 19:08:25.594-04,,0.139,http://omar.ossim.org/omar/ogc/wms?BBOX=-127.95916929564%2C13.532375858963%2C-34.952280104362%2C58.543515641037&STRETCH_MODE_REGION=global&CONTRAST=1&STRETCH_MODE=linear_auto_min_max&SERVICE=WMS&HEIGHT=558&BRIGHTNESS=0&REQUEST=GetMap&STYLES=&WIDTH=1153&BANDS=default&TRANSPARENT=FALSE&QUICKLOOK=false&VERSION=1.1.1&INTERPOLATION=bilinear&FORMAT=image%2Fjpeg&SHARPEN_MODE=none&LAYERS=60d6591d5612498ad3f71f3d01967bad10a0455f87c7fc452d95678c5f635ded&SRS=EPSG%3A4326,anonymousUser,1153
34,"-103.65743651253,25.293318524162,-59.254012887472,46.782572975838",2014-03-30 19:08:31.319-04,image/jpeg,01030000000100000005000000CF20987013EA59C037963CEC164B3940CF20987013EA59C093FAEC592B644740363A8A7E83A04DC093FAEC592B644740363A8A7E83A04DC037963CEC164B3940CF20987013EA59C037963CEC164B3940,558,3.966,68.100.34.82,60d6591d5612498ad3f71f3d01967bad10a0455f87c7fc452d95678c5f635ded,4287.04814173415,0.013,GetMap,2014-03-30 19:08:27.339-04,,3.979,http://omar.ossim.org/omar/ogc/wms?BBOX=-103.65743651253%2C25.293318524162%2C-59.254012887472%2C46.782572975838&STRETCH_MODE_REGION=global&CONTRAST=1&STRETCH_MODE=linear_auto_min_max&SERVICE=WMS&HEIGHT=558&BRIGHTNESS=0&REQUEST=GetMap&STYLES=&WIDTH=1153&BANDS=default&TRANSPARENT=FALSE&QUICKLOOK=false&VERSION=1.1.1&INTERPOLATION=bilinear&FORMAT=image%2Fjpeg&SHARPEN_MODE=none&LAYERS=60d6591d5612498ad3f71f3d01967bad10a0455f87c7fc452d95678c5f635ded&SRS=EPSG%3A4326,anonymousUser,1153
35,"-92.055283758316,30.908237203131,-70.856165641684,41.167654296869",2014-03-30 19:08:31.968-04,image/jpeg,01030000000100000005000000E67DE3C4890357C04A75BC3B82E83E40E67DE3C4890357C00A0B2DB27595444077BFF96ACBB651C00A0B2DB27595444077BFF96ACBB651C04A75BC3B82E83E40E67DE3C4890357C04A75BC3B82E83E40,558,0.175,68.100.34.82,60d6591d5612498ad3f71f3d01967bad10a0455f87c7fc452d95678c5f635ded,2046.72596184723,0.013,GetMap,2014-03-30 19:08:31.78-04,,0.188,http://omar.ossim.org/omar/ogc/wms?BBOX=-92.055283758316%2C30.908237203131%2C-70.856165641684%2C41.167654296869&STRETCH_MODE_REGION=global&CONTRAST=1&STRETCH_MODE=linear_auto_min_max&SERVICE=WMS&HEIGHT=558&BRIGHTNESS=0&REQUEST=GetMap&STYLES=&WIDTH=1153&BANDS=default&TRANSPARENT=FALSE&QUICKLOOK=false&VERSION=1.1.1&INTERPOLATION=bilinear&FORMAT=image%2Fjpeg&SHARPEN_MODE=none&LAYERS=60d6591d5612498ad3f71f3d01967bad10a0455f87c7fc452d95678c5f635ded&SRS=EPSG%3A4326,anonymousUser,1153
36,"-97.020717447658,34.585107452627,-75.821599331026,44.844524546365",2014-03-30 19:08:36.155-04,image/jpeg,010300000001000000050000007409466F534158C0E4D60ECDE44A41407409466F534158C049A75D61196C4640044B5C1595F452C049A75D61196C4640044B5C1595F452C0E4D60ECDE44A41407409466F534158C0E4D60ECDE44A4140,558,2.653,68.100.34.82,60d6591d5612498ad3f71f3d01967bad10a0455f87c7fc452d95678c5f635ded,2046.72596184723,0.018,GetMap,2014-03-30 19:08:33.483-04,,2.671,http://omar.ossim.org/omar/ogc/wms?BBOX=-97.020717447658%2C34.585107452627%2C-75.821599331026%2C44.844524546365&STRETCH_MODE_REGION=global&CONTRAST=1&STRETCH_MODE=linear_auto_min_max&SERVICE=WMS&HEIGHT=558&BRIGHTNESS=0&REQUEST=GetMap&STYLES=&WIDTH=1153&BANDS=default&TRANSPARENT=FALSE&QUICKLOOK=false&VERSION=1.1.1&INTERPOLATION=bilinear&FORMAT=image%2Fjpeg&SHARPEN_MODE=none&LAYERS=60d6591d5612498ad3f71f3d01967bad10a0455f87c7fc452d95678c5f635ded&SRS=EPSG%3A4326,anonymousUser,1153
37,"-97.020717447658,34.585107452627,-75.821599331026,44.844524546365",2014-03-30 19:08:37.42-04,image/jpeg,010300000001000000050000007409466F534158C0E4D60ECDE44A41407409466F534158C049A75D61196C4640044B5C1595F452C049A75D61196C4640044B5C1595F452C0E4D60ECDE44A41407409466F534158C0E4D60ECDE44A4140,558,0.198,68.100.34.82,60d6591d5612498ad3f71f3d01967bad10a0455f87c7fc452d95678c5f635ded,2046.72596184723,0.015,GetMap,2014-03-30 19:08:37.206-04,,0.213,http://omar.ossim.org/omar/ogc/wms?BBOX=-97.020717447658%2C34.585107452627%2C-75.821599331026%2C44.844524546365&STRETCH_MODE_REGION=global&CONTRAST=1&STRETCH_MODE=linear_auto_min_max&SERVICE=WMS&HEIGHT=558&BRIGHTNESS=0&REQUEST=GetMap&STYLES=&WIDTH=1153&BANDS=default&TRANSPARENT=FALSE&QUICKLOOK=false&VERSION=1.1.1&INTERPOLATION=bilinear&FORMAT=image%2Fjpeg&SHARPEN_MODE=none&LAYERS=60d6591d5612498ad3f71f3d01967bad10a0455f87c7fc452d95678c5f635ded&SRS=EPSG%3A4326,anonymousUser,1153
33,"-92.055283758316,30.908237203131,-70.856165641684,41.167654296869",2014-03-30 19:08:31.046-04,image/jpeg,01030000000100000005000000E67DE3C4890357C04A75BC3B82E83E40E67DE3C4890357C00A0B2DB27595444077BFF96ACBB651C00A0B2DB27595444077BFF96ACBB651C04A75BC3B82E83E40E67DE3C4890357C04A75BC3B82E83E40,558,3.564,68.100.34.82,60d6591d5612498ad3f71f3d01967bad10a0455f87c7fc452d95678c5f635ded,2046.72596184723,0.014,GetMap,2014-03-30 19:08:27.467-04,,3.578,http://omar.ossim.org/omar/ogc/wms?BBOX=-92.055283758316%2C30.908237203131%2C-70.856165641684%2C41.167654296869&STRETCH_MODE_REGION=global&CONTRAST=1&STRETCH_MODE=linear_auto_min_max&SERVICE=WMS&HEIGHT=558&BRIGHTNESS=0&REQUEST=GetMap&STYLES=&WIDTH=1153&BANDS=default&TRANSPARENT=FALSE&QUICKLOOK=false&VERSION=1.1.1&INTERPOLATION=bilinear&FORMAT=image%2Fjpeg&SHARPEN_MODE=none&LAYERS=60d6591d5612498ad3f71f3d01967bad10a0455f87c7fc452d95678c5f635ded&SRS=EPSG%3A4326,anonymousUser,1153
38,"-129.98167607976,11.683195406905,-36.329465888022,62.260228817945",2014-03-31 13:05:02.778-04,image/jpeg,01030000000100000005000000B63AF4E3693F60C068DED2C9CB5D2740B63AF4E3693F60C077468B2D4F214F40DE192FF02B2A42C077468B2D4F214F40DE192FF02B2A42C068DED2C9CB5D2740B63AF4E3693F60C068DED2C9CB5D2740,627,1.063,207.106.237.97,60d6591d5612498ad3f71f3d01967bad10a0455f87c7fc452d95678c5f635ded,8979.60064617459,0.011,GetMap,2014-03-31 13:05:01.702-04,,1.074,http://omar.ossim.org/omar/ogc/wms?BBOX=-129.98167607976%2C11.683195406905%2C-36.329465888022%2C62.260228817945&STRETCH_MODE_REGION=viewport&CONTRAST=1&STRETCH_MODE=linear_auto_min_max&SERVICE=WMS&HEIGHT=627&BRIGHTNESS=0&REQUEST=GetMap&STYLES=&WIDTH=1161&BANDS=default&TRANSPARENT=FALSE&VERSION=1.1.1&INTERPOLATION=bilinear&FORMAT=image%2Fjpeg&SHARPEN_MODE=none&LAYERS=60d6591d5612498ad3f71f3d01967bad10a0455f87c7fc452d95678c5f635ded&SRS=EPSG%3A4326,anonymousUser,1161
39,"-129.98167607976,11.683195406905,-36.329465888022,62.260228817945",2014-03-31 13:05:08.092-04,image/jpeg,01030000000100000005000000B63AF4E3693F60C068DED2C9CB5D2740B63AF4E3693F60C077468B2D4F214F40DE192FF02B2A42C077468B2D4F214F40DE192FF02B2A42C068DED2C9CB5D2740B63AF4E3693F60C068DED2C9CB5D2740,627,0.084,207.106.237.97,60d6591d5612498ad3f71f3d01967bad10a0455f87c7fc452d95678c5f635ded,8979.60064617459,0.012,GetMap,2014-03-31 13:05:07.996-04,,0.096,http://omar.ossim.org/omar/ogc/wms?BBOX=-129.98167607976%2C11.683195406905%2C-36.329465888022%2C62.260228817945&STRETCH_MODE_REGION=global&CONTRAST=1&STRETCH_MODE=linear_auto_min_max&SERVICE=WMS&HEIGHT=627&BRIGHTNESS=0&REQUEST=GetMap&STYLES=&WIDTH=1161&BANDS=default&TRANSPARENT=FALSE&QUICKLOOK=false&VERSION=1.1.1&INTERPOLATION=bilinear&FORMAT=image%2Fjpeg&SHARPEN_MODE=none&LAYERS=60d6591d5612498ad3f71f3d01967bad10a0455f87c7fc452d95678c5f635ded&SRS=EPSG%3A4326,anonymousUser,1161
40,"-86.246042839161,26.444839492835,-76.054919797119,31.948572608563",2014-03-31 13:05:15.684-04,image/jpeg,0103000000010000000500000023E7762ABF8F55C010B24100E1713A4023E7762ABF8F55C0D5A88BA7D5F23F40DC2153CE830353C0D5A88BA7D5F23F40DC2153CE830353C010B24100E1713A4023E7762ABF8F55C010B24100E1713A40,627,0.793,207.106.237.97,60d6591d5612498ad3f71f3d01967bad10a0455f87c7fc452d95678c5f635ded,977.149550087598,0.014,GetMap,2014-03-31 13:05:14.876-04,,0.807,http://omar.ossim.org/omar/ogc/wms?BBOX=-86.246042839161%2C26.444839492835%2C-76.054919797119%2C31.948572608563&STRETCH_MODE_REGION=global&CONTRAST=1&STRETCH_MODE=linear_auto_min_max&SERVICE=WMS&HEIGHT=627&BRIGHTNESS=0&REQUEST=GetMap&STYLES=&WIDTH=1161&BANDS=default&TRANSPARENT=FALSE&QUICKLOOK=false&VERSION=1.1.1&INTERPOLATION=bilinear&FORMAT=image%2Fjpeg&SHARPEN_MODE=none&LAYERS=60d6591d5612498ad3f71f3d01967bad10a0455f87c7fc452d95678c5f635ded&SRS=EPSG%3A4326,anonymousUser,1161
41,"-83.583208385918,27.88290771177,-78.717754250362,30.510504389628",2014-03-31 13:05:21.467-04,image/jpeg,010300000001000000050000005411444953E554C03770633D06E23B405411444953E554C0ADEA696AB0823E40ABF785AFEFAD53C0ADEA696AB0823E40ABF785AFEFAD53C03770633D06E23B405411444953E554C03770633D06E23B40,627,0.425,207.106.237.97,60d6591d5612498ad3f71f3d01967bad10a0455f87c7fc452d95678c5f635ded,466.51152183297,0.015,GetMap,2014-03-31 13:05:21.026-04,,0.44,http://omar.ossim.org/omar/ogc/wms?BBOX=-83.583208385918%2C27.88290771177%2C-78.717754250362%2C30.510504389628&STRETCH_MODE_REGION=global&CONTRAST=1&STRETCH_MODE=linear_auto_min_max&SERVICE=WMS&HEIGHT=627&BRIGHTNESS=0&REQUEST=GetMap&STYLES=&WIDTH=1161&BANDS=default&TRANSPARENT=FALSE&QUICKLOOK=false&VERSION=1.1.1&INTERPOLATION=bilinear&FORMAT=image%2Fjpeg&SHARPEN_MODE=none&LAYERS=60d6591d5612498ad3f71f3d01967bad10a0455f87c7fc452d95678c5f635ded&SRS=EPSG%3A4326,anonymousUser,1161
42,"-82.311915825777,28.56947139412,-79.989046810503,29.823940707278",2014-03-31 13:05:26.186-04,image/jpeg,010300000001000000050000004BB4CB6DF69354C0C0C095E0C8913C404BB4CB6DF69354C0249A37C7EDD23D40B454FE8A4CFF53C0249A37C7EDD23D40B454FE8A4CFF53C0C0C095E0C8913C404BB4CB6DF69354C0C0C095E0C8913C40,627,0.353,207.106.237.97,60d6591d5612498ad3f71f3d01967bad10a0455f87c7fc452d95678c5f635ded,222.722304874886,0.014,GetMap,2014-03-31 13:05:25.818-04,,0.367,http://omar.ossim.org/omar/ogc/wms?BBOX=-82.311915825777%2C28.56947139412%2C-79.989046810503%2C29.823940707278&STRETCH_MODE_REGION=global&CONTRAST=1&STRETCH_MODE=linear_auto_min_max&SERVICE=WMS&HEIGHT=627&BRIGHTNESS=0&REQUEST=GetMap&STYLES=&WIDTH=1161&BANDS=default&TRANSPARENT=FALSE&QUICKLOOK=false&VERSION=1.1.1&INTERPOLATION=bilinear&FORMAT=image%2Fjpeg&SHARPEN_MODE=none&LAYERS=60d6591d5612498ad3f71f3d01967bad10a0455f87c7fc452d95678c5f635ded&SRS=EPSG%3A4326,anonymousUser,1161
43,"-105.33267409075,25.986520280668,-57.57877530925,46.089371219332",2014-03-31 13:07:47.394-04,image/jpeg,01030000000100000005000000DCFF44884A555AC04F4FD6978CFC3940DCFF44884A555AC0071E2084700B4740037B304F15CA4CC0071E2084700B4740037B304F15CA4CC04F4FD6978CFC3940DCFF44884A555AC04F4FD6978CFC3940,522,2.048,207.106.237.97,60d6591d5612498ad3f71f3d01967bad10a0455f87c7fc452d95678c5f635ded,4287.04814173399,0.009,GetMap,2014-03-31 13:07:45.334-04,,2.057,http://omar.ossim.org/omar/ogc/wms?BBOX=-105.33267409075%2C25.986520280668%2C-57.57877530925%2C46.089371219332&STRETCH_MODE_REGION=viewport&CONTRAST=1&STRETCH_MODE=linear_auto_min_max&SERVICE=WMS&HEIGHT=522&BRIGHTNESS=0&REQUEST=GetMap&STYLES=&WIDTH=1240&BANDS=default&TRANSPARENT=FALSE&VERSION=1.1.1&INTERPOLATION=bilinear&FORMAT=image%2Fjpeg&SHARPEN_MODE=none&LAYERS=60d6591d5612498ad3f71f3d01967bad10a0455f87c7fc452d95678c5f635ded&SRS=EPSG%3A4326,sbortman,1240
